Alignment name,Distance from boundary,Alignment position,E-value
C_PS51829_PS51325,0.12228045381800356,141-154,0.2305320349790353
C_PS51829_PS51711,0.09830114783952659,133-155,0.10425385919731588
C_PS51838_PS51011,0.2613816519572687,87-106,0.005366211895897279
C_PS51838_PS51331,0.29045904495197217,301-323,0.0012550774013780465
C_PS51838_PS51550,0.21153706865890154,64-78,0.04187542959587653
C_PS51841_PS50844,0.6879736845853701,19-44,2.104358249050254e-06
C_PS51846_PS51822,1.2709110832936057,20-49,2.7638208327830532e-17
C_PS51848_PS50017,1.221351978509004,137-160,1.8610832761164918e-13
C_PS51848_PS50017,0.11875828226466556,17-34,0.11793176543902709
C_PS51848_PS50040,0.43575393405073193,174-194,0.00010613139934655981
C_PS51848_PS50085,0.0250322810733552,135-153,0.6215037461880727
C_PS51848_PS50168,0.09717350744769782,140-154,0.23279370317326584
C_PS51848_PS50909,1.094751848312562,159-181,1.1608395713687728e-11
C_PS51848_PS50913,0.7020742486876692,129-149,3.9532436870442133e-07
C_PS51848_PS50916,0.6278387505511898,129-150,1.0030627264302123e-06
C_PS51848_PS50950,0.08730656938004788,74-89,0.24736133661394352
C_PS51848_PS50960,0.7396859148261363,131-152,8.564199090049719e-08
C_PS51848_PS50967,0.017064666081519242,135-152,0.7355299718482754
C_PS51848_PS51011,0.6090180507555036,22-41,5.130225128174603e-06
C_PS51848_PS51022,0.3128740065007616,140-156,0.004898343900354742
C_PS51848_PS51035,1.1246593811806074,142-163,1.796660451483405e-11
C_PS51848_PS51071,1.0495660153319912,88-108,2.677717112895953e-10
C_PS51848_PS51089,1.2133945136146664,103-126,7.580145508069462e-13
C_PS51848_PS51109,0.9293004430117371,134-156,5.217095037025629e-10
C_PS51848_PS51131,0.49653271644906205,17-36,4.8659946066631654e-05
C_PS51848_PS51223,3.503990600135109,86-119,1.8198324403282103e-52
C_PS51848_PS51262,0.008637681980139256,138-152,0.8784772837357733
C_PS51848_PS51269,1.5066446934094415,131-154,1.9776096068024832e-16
C_PS51848_PS51295,0.26167648056952064,75-93,0.006930293387479101
C_PS51848_PS51303,0.4867564342356081,74-92,9.626822515355247e-05
C_PS51848_PS51309,1.4869062145788163,142-160,5.378384939169361e-13
C_PS51848_PS51344,0.2681495156764191,167-186,0.004686869921212381
C_PS51848_PS51358,0.20162450624947326,102-120,0.021690831510836974
C_PS51848_PS51388,2.3577729860861574,138-162,2.5165471054378398e-26
C_PS51848_PS51413,3.0503584489952016,141-170,1.8087757765754272e-40
C_PS51848_PS51413,0.4219900795464362,112-128,0.0007663808241594549
C_PS51848_PS51445,0.004385075483865464,115-132,0.9241033539148172
C_PS51848_PS51477,0.23672304979126668,139-155,0.01787607868066136
C_PS51848_PS51503,0.19741049380745412,150-169,0.019289200945958547
C_PS51848_PS51792,0.9353455002783218,150-169,7.510904000089702e-09
C_PS51848_PS51838,0.10511476560633692,17-33,0.167470005514456
C_PS51848_PS51860,0.08473108569912391,107-122,0.2577674721499065
C_PS51848_PS51860,0.2306763855525693,158-176,0.01248969561423852
C_PS51856_PS01352,0.4239511819142283,40-54,0.0017306335412189833
C_PS51856_PS50058,0.14396954657424033,30-40,0.20522157860580564
C_PS51856_PS50820,1.615227537004841,51-66,5.973783769350918e-12
C_PS51856_PS50824,0.2048518266860535,26-38,0.06973354870790989
C_PS51856_PS50844,4.518500830828415,28-51,8.004985409968583e-48
C_PS51856_PS50918,0.05775418001447097,94-107,0.4454997825375498
C_PS51856_PS50961,0.31881343735864665,45-57,0.015850175824968803
C_PS51856_PS50969,0.20130715385952858,234-255,0.011929303999798049
C_PS51856_PS51011,1.0700144211754674,7-39,1.4814062930234977e-09
C_PS51856_PS51035,0.4861601778254343,43-56,0.0011068440742018567
C_PS51856_PS51071,0.7619299536628157,60-72,4.9919971859429956e-05
C_PS51856_PS51071,0.24249404359158966,16-29,0.0335433512261152
C_PS51856_PS51141,0.19904562243143786,36-46,0.11197251419859991
C_PS51856_PS51177,0.2292327080302119,88-103,0.03211311965176348
C_PS51856_PS51223,1.666763818325614,11-30,3.3317577860446762e-15
C_PS51856_PS51236,0.4969881468222681,130-146,0.00021415757203336152
C_PS51856_PS51262,0.20013701999863098,36-47,0.09056891376533624
C_PS51856_PS51269,0.47519963901497597,37-50,0.0012904104328534105
C_PS51856_PS51286,0.10372695145897737,25-36,0.28802055855921727
C_PS51856_PS51295,0.0025160486168562812,26-38,0.9678205104192791
C_PS51856_PS51321,0.1683276399453728,83-98,0.06766120953504533
C_PS51856_PS51325,0.9073803506251075,41-55,1.227286087364742e-06
C_PS51856_PS51344,0.14228691829869256,78-89,0.1813288546747211
C_PS51856_PS51353,1.0784179138392407,108-128,1.460932220738666e-10
C_PS51856_PS51401,0.44398234623845845,76-88,0.003114238866881696
C_PS51856_PS51459,0.20160819921341222,14-30,0.03247322463370297
C_PS51856_PS51503,0.8775033361641889,84-100,3.321906736079492e-07
C_PS51856_PS51523,0.8039957180843684,18-30,2.8892042837590053e-05
C_PS51856_PS51523,0.1343579548624909,49-59,0.2281076748283361
C_PS51856_PS51640,1.1766707979699822,328-347,6.019595494959726e-11
C_PS51856_PS51641,0.6820686177077793,20-33,7.127530471956758e-05
C_PS51856_PS51693,1.2819354053491683,103-118,1.2365179830206124e-09
C_PS51856_PS51697,0.046926883625914684,149-165,0.4503379303817541
C_PS51856_PS51705,0.12613683221506733,53-64,0.22010689008939044
C_PS51856_PS51742,1.2886484240553076,69-86,8.438160966821615e-11
C_PS51860_PS50058,5.56557772235951,18-49,4.4958292696192775e-78
C_PS51860_PS50168,0.1259643896222986,72-83,0.22056283130256257
C_PS51860_PS50829,0.0026088002813731137,37-47,0.9717110395868716
C_PS51860_PS50838,0.3296156593773638,18-41,0.0003667699208916281
C_PS51860_PS50913,0.07694712029387496,69-79,0.4289485388832029
C_PS51860_PS50944,0.17856469736252834,74-85,0.11732864287476653
C_PS51860_PS50978,0.32299976742695335,41-59,0.002161407647010189
C_PS51860_PS51022,0.22969460162208755,39-50,0.06352414434376003
C_PS51860_PS51035,0.2998672456189313,22-37,0.020276875239038355
C_PS51860_PS51042,0.7683164261517126,59-74,4.583430519787215e-06
C_PS51860_PS51071,1.4690010454020337,23-39,1.4267772806699547e-11
C_PS51860_PS51071,0.2483773817356596,72-83,0.05076599284117225
C_PS51860_PS51109,0.147364065939791,38-50,0.14723389161823322
C_PS51860_PS51131,2.2354328984982557,101-123,4.685630445299073e-23
C_PS51860_PS51141,1.941099163709076,19-37,9.612482078419517e-17
C_PS51860_PS51214,1.263730574822369,68-82,5.8550656791891685e-09
C_PS51860_PS51223,0.24425160514624977,70-83,0.03272805977144784
C_PS51860_PS51262,0.04832186535421101,37-47,0.5876989106797895
C_PS51860_PS51262,0.26249281141348124,74-85,0.04285582358114074
C_PS51860_PS51269,1.5802296144930281,79-95,2.153550056611219e-12
C_PS51860_PS51269,0.11233440815391571,21-32,0.2597559096799479
C_PS51860_PS51303,0.3096430144613578,81-95,0.009612939563048376
C_PS51860_PS51309,0.05344340380491541,19-29,0.5555051262045291
C_PS51860_PS51309,0.21298427947962217,44-55,0.0776292217483301
C_PS51860_PS51344,0.1070794038829943,83-97,0.20065042618592777
C_PS51860_PS51369,2.9435703307673537,60-79,2.706904693258914e-26
C_PS51860_PS51399,0.5193454611541117,35-48,0.0006955299700489608
C_PS51860_PS51413,0.8027594198542367,109-126,5.303813518343133e-07
C_PS51860_PS51441,1.1264790376514293,74-87,1.415367371412912e-07
C_PS51860_PS51477,1.2388965090272732,23-38,2.461871153980653e-09
C_PS51860_PS51503,0.3175855794934481,25-38,0.011723052073496104
C_PS51860_PS51514,0.33271053604042056,26-38,0.013230414533217438
C_PS51860_PS51697,0.17905431411842798,108-123,0.056990594935414654
C_PS51860_PS51724,0.3819522807542022,19-32,0.0047608363111161876
C_PS51860_PS51776,2.5683858230009937,76-97,2.8867728544309076e-25
C_PS51860_PS51838,0.3010836178670395,81-101,0.0017949897359214925
C_PS51860_PS60022,0.14783808944883692,25-34,0.2280065563572319
C_PS51864_PS51141,0.11372232853848985,162-177,0.1620975026457965
C_PS51864_PS51230,0.8677951071987913,156-175,2.9001968093318828e-08
C_PS51864_PS51413,0.002588643114712852,161-173,0.9669075814939461
C_PS51864_PS51792,0.1342939491220383,179-193,0.1333991874190581
C_PS51866_PS50903,0.2915959338516352,23-35,0.022578726076613428
C_PS51866_PS50914,0.1967123718039785,6-16,0.11488357096686162
C_PS51866_PS51089,1.329007846140767,54-68,2.1993198310002294e-09
C_PS51866_PS51139,0.02263403376225437,5-16,0.7621526577186554
C_PS51866_PS51214,0.568390446479194,51-62,0.0010909729592246474
C_PS51866_PS51269,0.04063406420017479,67-76,0.6660832328495881
C_PS51866_PS51369,1.0250908538534267,57-68,4.5467846449946174e-06
C_PS51866_PS51693,0.2702298479709109,82-97,0.013251062149523008
C_PS51866_PS51792,0.19344879223695877,26-38,0.0808763123757922
C_PS51866_PS51794,0.5620078651304086,136-153,4.042178958020253e-05
C_PS51867_PS50944,0.5658994218383695,55-66,0.0011240769578004742
C_PS51867_PS50967,0.09022514685229233,52-63,0.33867925760766726
C_PS51867_PS51503,0.4090806962829934,111-125,0.0021631053142022747
C_PS51867_PS51766,0.03379785489286746,14-24,0.6895083967319582
C_PS51867_PS51822,0.8890585560679432,139-155,2.729450202265141e-07
C_PS60022_PS50209,0.47443607563431645,66-79,0.0013042787683960387
C_PS60022_PS50859,0.07119852011675754,112-127,0.3200825582704406
C_PS60022_PS50891,0.1313414206367174,3-15,0.2689004058618711
C_PS60022_PS50913,0.4487540116001414,39-48,0.011248279267825638
C_PS60022_PS50918,0.4723115171113763,56-68,0.0021548164728840804
C_PS60022_PS50944,0.07932104882504287,48-56,0.4897356910520817
C_PS60022_PS50960,4.261778716347523,10-26,3.4297411707285404e-32
C_PS60022_PS51035,2.187671979993428,52-74,7.053492759431367e-17
C_PS60022_PS51058,0.12038476346466886,61-66,0.48562984513986307
C_PS60022_PS51071,1.864706421693917,55-70,1.1032975429931308e-13
C_PS60022_PS51141,0.28943839044149566,10-19,0.05533310507709479
C_PS60022_PS51214,1.152282820861343,40-50,3.1280178478134536e-06
C_PS60022_PS51223,0.48481242484612785,95-110,0.00042773838574164456
C_PS60022_PS51262,0.2746152956465995,44-53,0.06417426813700304
C_PS60022_PS51688,0.46980743752049925,6-21,0.0005438054518604672
C_PS60022_PS51766,0.26405593762648394,49-57,0.09287475270261084
ROC stats
Distance from boundary,TPR,TNR,PREC
-1.0,1.0,0.027865961199294534,0.0033381551129409146
-0.9,0.925,0.6038529371862705,0.007545374209774998
-0.8,0.8583333333333333,0.7206620539953873,0.00990575110598192
-0.7000000000000001,0.7916666666666666,0.7928910595577262,0.01229296066252588
-0.6000000000000001,0.7416666666666667,0.8403744403744404,0.014902880107166777
-0.5000000000000001,0.7333333333333333,0.8735585402252068,0.018534119629317607
-0.40000000000000013,0.7166666666666667,0.898358431691765,0.02244258872651357
-0.30000000000000016,0.6916666666666667,0.9164292497625831,0.026240910527979767
-0.20000000000000018,0.6666666666666666,0.9310269976936644,0.03051106025934401
-0.1000000000000002,0.625,0.9421788088454756,0.03399818676337262
-2.220446049250313e-16,0.6,0.9508343508343509,0.03821656050955414
0.09999999999999964,0.5666666666666667,0.9581060914394248,0.04218362282878412
0.19999999999999973,0.55,0.9644281644281645,0.04793028322440087
0.2999999999999998,0.55,0.9695563695563696,0.05555555555555555
0.3999999999999997,0.55,0.9734364401031068,0.06315789473684211
0.49999999999999956,0.5166666666666667,0.9768823768823769,0.06783369803063458
0.5999999999999996,0.5166666666666667,0.9794057794057794,0.07551766138855055
0.6999999999999997,0.5,0.9819834486501153,0.08287292817679558
0.7999999999999996,0.475,0.9838827838827838,0.08755760368663594
0.8999999999999995,0.475,0.9857007190340523,0.0976027397260274
0.9999999999999996,0.4666666666666667,0.9875729209062543,0.10894941634241245
